gene,expression,z_score
100757945,4.513876616134647e-07,-0.14518263400545256
100763270,2.6705164247679725e-06,-0.14517568136435405
100764132,4.6126746778192803e-05,-0.14503953082718934
100763842,0.0012283458516532525,-0.1413355794060454
100758912,4.90798593592868e-06,-0.1451686712607773
100759202,0.0008211961980947651,-0.1426111995780571
100758236,2.4806591592284376e-06,-0.1451762761966365
103160609,0.0010183863123342679,-0.1419933931148887
103160608,0.027258204598254676,-0.05978273366106013
100762981,0.018610959070271826,-0.086874985199101
100759489,0.5787000567961561,1.6679120935533265
100765021,7.599606164950918e-05,-0.144945948773905
100765604,1.0929064171074499e-05,-0.14514980692235308
100765309,0.0055302955669491935,-0.1278573563795751
100764729,0.018705967330022825,-0.0865773195825719
103159624,0.005124412955610656,-0.12912900684511536
100766766,0.00317753468053633,-0.1352286735854172
100774250,0.0007067253257993232,-0.1429698425304251
100774533,0.0003320286083818103,-0.14414378603485126
100767341,0.002047498777172873,-0.13876913243348252
100767060,0.01813818138964388,-0.08835622125325196
100774826,8.465144372785568e-07,-0.14518139605355665
100768102,2.0873328380830014e-06,-0.14517750850761862
100766187,0.4007788668930166,1.1104761314073752
100750342,3.525170951387151e-05,-0.14507360286135296
100768678,0.010839897435139731,-0.11122210889939563
100767632,0.05281729770533177,0.02029517985490646
100768386,0.11973019901481073,0.22993663707387213
100769537,0.011715409807115579,-0.10847908497004391
100769822,0.0889547379447294,0.13351558255290447
100768969,0.04006421385188311,-0.019660867943814515
100750924,2.671958557872204e-06,-0.14517567684607913
100751217,5.85837819392116e-07,-0.14518221276640228
100770775,0.023051118796687677,-0.072963743314288
100770115,0.08738409131657594,0.1285946683277205
100769248,0.03906044055042947,-0.022805739762493563
103161678,3.0556278956849384e-05,-0.14508831387948223
100752378,0.00667420483501223,-0.12427343158794385
103161676,0.00016345264890875862,-0.14467194292394747
103161677,0.003597888699440571,-0.13391168347818283
100751511,0.005270896519739108,-0.1286700665325367
103164300,0.0004568125062844489,-0.14375283185887286
100773082,0.0036136133472161494,-0.13386241737240331
100772503,0.018742181238706513,-0.08646385960042392
100771932,0.01817191624497913,-0.08825052826889243
100752981,8.254531007476397e-06,-0.14515818636815242
100773666,0.10479675146689488,0.18314940107033367
100773375,0.05303644000507312,0.020981763610161797
100759864,0.03330229945469231,-0.04084628301437828
100753279,0.13347181202653188,0.2729897960303531
100760155,2.8970197965504086e-06,-0.14517497171799296
100760446,0.00901707127273953,-0.11693311418333927
103164321,2.5221647231858682e-05,-0.14510502754675214
100689462,0.10213915230796812,0.1748230103522798
100754183,0.000128410008881505,-0.14478173326297547
100760744,9.314189178578235e-06,-0.14515486640624975
103159645,0.0008008169551323636,-0.14267504876271428
100754469,0.01531299486233446,-0.0972076715552079
103162677,0.0005157196135808768,-0.14356827295360197
100755046,0.008397582648714557,-0.11887400294065831
103162678,0.0005043795503225488,-0.1436038019373989
100755332,0.05510644512729986,0.02746719290379284
103162680,2.690140051915907e-05,-0.14509976479592196
100753882,0.34987923019996586,0.9510050309256587
100755920,4.392440117081738e-05,-0.1450464308858237
100756207,0.003546755260235794,-0.13407188709359516
100754755,0.5567051823849368,1.5990010549841027
100689176,0.012638688635632816,-0.10558640634989935
100756499,0.07875838798361612,0.10156990956114735
100761329,0.01133800578560798,-0.10966151059321658
100761902,6.283692442908449e-06,-0.14516436110367478
100761618,0.0015553377216942338,-0.14031109756782573
100762769,2.592928779018007e-06,-0.14517592445031804
100756796,0.6843839943928447,1.9990251412440176
100757082,0.012843766598631309,-0.10494388686314664
100757843,0.23889716100173045,0.6032926726722855
100763356,3.888053665754156e-05,-0.14506223356491674
100758419,0.0063254859911146015,-0.12536598511893318
100763635,0.01388703576751098,-0.10167527252188552
100763921,0.05656578650688067,0.03203938223362415
100758134,0.00696895826188102,-0.12334995440014027
103159184,0.0007924946969536441,-0.1427011228126777
100764810,2.7686699502769314e-06,-0.14517537384446302
100764216,0.025785813241197244,-0.06439580922121975
100765098,9.164011364893606e-05,-0.14489693517871202
100766557,4.698894773077038e-05,-0.14503682950860092
100765388,0.00012791050440463277,-0.1447832982354153
103158587,8.54592284862163e-05,-0.14491630020021098
100774534,0.004474623478289681,-0.13116482968712717
100774827,8.610658257231689e-06,-0.14515707060371638
100759570,0.05923326825892022,0.04039673560881477
100768306,3.0374074728948646e-05,-0.145088884734416
100768015,0.00032404286709686173,-0.144168805760602
100750632,0.024146594511055604,-0.06953156326210505
100759285,0.03319540907985581,-0.04118117589011481
100767724,0.017927197316499954,-0.08901724487766952
100751218,0.010181915358907778,-0.11328359956241799
100751512,0.017123193955002704,-0.09153622751053514
103163831,0.00015869415820633673,-0.1446868515126575
103164343,0.00020163739173329487,-0.1445523082201369
100751802,7.477523404471044e-05,-0.14494977368768208
100768590,0.011457241439137357,-0.1092879393435895
103161246,6.351720427191676e-05,-0.14498504565647727
100769927,0.01396316137341148,-0.10143676720168059
100769636,0.1076003865093668,0.19193332949536984
100752982,0.02188919613598572,-0.07660410496351137
100770208,0.04362288962510423,-0.008511359250156662
100770494,0.18775299869681597,0.44305546125239015
100753580,0.0001296205999954966,-0.14477794042063466
100753883,0.0037745219140751436,-0.13335828280679365
100755047,0.0015145808283090552,-0.14043879094763403
100754756,2.7960527843719483e-06,-0.14517528805267804
100754184,0.024146621495754795,-0.06953147871769656
100689044,0.00508008328805286,-0.12926789390460583
100753280,0.15185132067762735,0.33057371334942476
100771346,0.011163998270678916,-0.11020668481646627
103164344,0.0015759198365098818,-0.14024661277553369
100771839,0.06023154729867015,0.04352439363153867
100757083,1.6177013079572152e-05,-0.1451333648366707
100757374,0.00015268450644299503,-0.1447056800513756
100762693,0.00831465092659485,-0.11913383216244683
100758336,0.0021067604501454804,-0.13858346265626345
100758627,0.03824125586259178,-0.025372286247983176
100755921,0.0005790724854584542,-0.14336978524615682
100772504,0.016768538034911386,-0.09264738219736302
100772795,0.020679668926937504,-0.08039361403707676
100758914,0.016814980471704044,-0.09250187572648108
100762983,0.02298385655854045,-0.0731744792612435
100757844,0.08822378437579723,0.13122546856365147
100759669,0.0036683735299919223,-0.13369085098849187
100759384,0.0004291873805567633,-0.14383938275563674
100759958,0.034298839972019074,-0.03772407186911847
100763272,0.02365131380316467,-0.07108330242305498
100760949,0.0011479976136678472,-0.14158731444318465
100736551,0.2431204831871389,0.616524551725911
100760447,0.006961513581509694,-0.12337327895506213
100763843,0.04898339127154689,0.008283359774016147
100761526,0.0003443643141420658,-0.14410513765343608
100689277,0.10369018858013723,0.1796824843540586
100762102,0.0024658724730543397,-0.1374583467770511
100761812,0.35642217924626246,0.9715044166305308
103162006,0.0013798863484097141,-0.14086079547131844
100769060,0.002096020991087838,-0.1386171099171433
100762401,0.03002244596125979,-0.051122227598632976
100769638,0.01490131363727512,-0.09849748936675307
100765892,7.91605440522337e-06,-0.14515924683222947
100769929,0.018897303445552373,-0.08597785398934184
100772212,1.8791803888654405e-05,-0.14512517256664786
100771934,9.524799004910458e-05,-0.14488563152200015
100769350,0.4871617197003742,1.3811179177724278
100772797,3.912830043330791e-06,-0.1451717891338242
100689354,0.14846879748173478,0.31997609946650357
103162776,0.3018176229815499,0.8004256183404365
100766768,0.03306603293026893,-0.04158651781966779
103158534,5.0940476486970834e-06,-0.14516808832015096
100773084,8.97291501505193e-05,-0.14490292232266574
100768207,0.0603523016156801,0.04390272292959681
100767343,0.03413443679814069,-0.038239155212820466
100773378,0.08947705112799802,0.13515201580751207
100768483,0.0024026195861228394,-0.13765652122667324
100752577,0.00026521168412702034,-0.14435312679117085
100752878,2.4993095677170625e-06,-0.1451762177639765
100774829,0.0003674232217846326,-0.14403289294568225
100774536,0.000570076428188429,-0.14339797034228038
100774253,0.00012892572629649647,-0.14478011749459183
100750346,0.0001275109096705774,-0.14478455018564768
100750634,0.0003563908062156643,-0.1440674580539239
100773668,0.02546283249186046,-0.06540772401821039
100750927,0.02763375198398365,-0.058606124970385365
100751220,0.013543694841450071,-0.10275097676805788
100751804,0.01933356463496802,-0.0846110259234929
100752278,4.182803996018118e-05,-0.14505299889005688
100756726,2.44527100445853e-05,-0.1451074366653122
100758711,0.021610930802693495,-0.07747592413176256
100754365,0.00048297603895847374,-0.143670860206046
100754647,0.021516581677398096,-0.07777152464716659
100755233,0.0004646830184801393,-0.14372817315160605
103161206,0.0008330422156154437,-0.1425740854143207
100754943,0.032349111404915004,-0.04383266871651358
100753776,0.06661391968990775,0.06352068466702547
100759002,0.23613995291302703,0.5946542022090442
103164378,0.0009885966642576556,-0.14208672556813173
100689436,0.039841271575649415,-0.02035935721495186
100760156,0.01159732343634838,-0.10884905545945427
100756400,1.2191403975412425e-05,-0.14514585194878435
100756702,0.02848157584273105,-0.055949850533999014
100757845,0.0001187182108631286,-0.14481209814956505
100758420,6.466533686658892e-06,-0.14516378825293852
100758135,9.565795398560244e-05,-0.14488434708453934
100755817,0.040133427393442174,-0.01944401846594449
100756111,6.763379091273e-05,-0.14497214818520848
100756986,0.04096913025616044,-0.01682571971467664
100761037,6.203467816963935e-05,-0.14498969048469967
100757276,0.0026057854398791294,-0.13701999247354668
100757562,0.0035224789843383898,-0.13414794587681012
100761330,0.01635136122103198,-0.09395441796278503
103159193,0.00018654478312109718,-0.1445995941156933
100770683,0.03224015515228815,-0.044174034090407134
100762188,7.360045737738008e-06,-0.14516098883511674
100761903,0.03472207064833128,-0.036398069050745836
100762770,3.222717905095518e-05,-0.14508307886614782
100771548,3.809602067257991e-05,-0.14506469149262693
100770970,0.016014532454917966,-0.09500971928703661
100761619,0.12477003396046511,0.2457266913305746
100763065,0.04369684539576667,-0.0082796521319775
100771840,0.0029465995364028677,-0.13595220491034501
100772120,2.3843857152203835e-06,-0.1451765778261384
100763922,3.491373279211169e-05,-0.14507466175927952
100772411,3.6044988890487816e-05,-0.14507111747749962
100763357,0.01656308184375213,-0.09329108669180826
100772704,0.05733940244285846,0.03446315954670301
100764733,0.0064008184238077935,-0.12512996484994787
100764217,0.009837786125732861,-0.11436177361409694
100765024,0.038472151989504454,-0.02464887716595416
100765893,2.4029122595160104e-06,-0.1451765197815511
100772991,8.563311169458026e-06,-0.14515721894450387
100765311,0.05908956810015728,0.03994651584407426
100765606,0.0003547485129993037,-0.14407260344048342
100773285,0.04891852182418513,0.008080120559936796
100766190,0.08716434739075431,0.1279061996479483
100773858,7.641094918767871e-05,-0.14494464891055453
100766480,4.440035862222849e-06,-0.14517013737169815
100766946,0.0011176313468067786,-0.1416824534718394
100774154,2.532841374250218e-06,-0.14517611270715416
100767234,0.01305136652507367,-0.10429346593913626
100773569,0.061288343322169474,0.04683538828300244
103164398,0.0006464315190487865,-0.14315874603425016
100774734,0.007329036779392962,-0.12222181044513057
100768105,0.020884317788981685,-0.07975243894501619
100768389,0.04083479069141125,-0.017246612271493506
100768972,0.0003092134831659493,-0.1442152669601031
100769539,0.008082716773507642,-0.11986049343225431
100769251,0.009591375964409924,-0.11513378893972717
100769824,0.02752570701791956,-0.05894463523802549
100770404,6.807735301157868e-06,-0.14516271925126217
100770117,0.0011077133639245448,-0.1417135270068889
103159835,0.00013717474092366321,-0.14475427292032864
100775019,0.006160815624477033,-0.12588190559087648
100768681,0.0429872230103573,-0.010502934459317626
100767525,0.2514762200877374,0.642703492194774
103161112,0.006723412982285694,-0.12411926000818016
100753178,0.0350482316108233,-0.035376190487320255
100753987,1.7416367228666527e-05,-0.1451294818783063
100754571,3.2297858171340684e-05,-0.1450828574249384
100754286,0.025785204094790966,-0.06439771770729302
100754861,0.0093454909872653,-0.1159041588371321
100774644,0.0058883585043805675,-0.12673552733748894
100756308,2.0180927541968616e-05,-0.14512082037295668
100774934,0.008418659424032386,-0.11880796835234073
100753475,0.06092737209772371,0.045704447432643534
100750746,6.103770855135826e-05,-0.14499281404023961
100751042,0.00014069788094465735,-0.14474323474691908
100756602,0.08294329015058921,0.11468141678073883
100774353,0.00902380638823382,-0.11691201273056813
100755149,0.027681946214363005,-0.05845513004282207
100755434,2.661540252124678e-05,-0.14510066084191414
100755727,0.01535914577590145,-0.09706307844113232
100756023,0.1363380825371704,0.2819699645012259
100751334,0.003748612311844208,-0.13343945888287703
100750457,0.3311944538215045,0.8924646945909038
100757184,0.09986508535149762,0.16769824515396606
100757477,0.1015958795337557,0.1731209096538432
100751916,0.027956201444406893,-0.05759587472805995
100758338,0.13533811805965149,0.2788370259179071
100758629,0.047360319123706834,0.0031981937808251847
100759101,0.0002331548656752547,-0.14445356240227894
100752200,0.05345318550613762,0.022287448051022125
100757761,0.02432721991286773,-0.0689656548691702
100758053,0.00012635971586084967,-0.14478815693327166
100752493,1.608075733044883e-06,-0.1451790100440326
100759670,6.521980607910418e-07,-0.1451820048564561
100760663,1.1428519987013722e-05,-0.14514824210237037
100754902,0.013648405870047968,-0.1024229118927862
100757714,0.00661744254238688,-0.1244512706818733
100759386,0.13570137192422538,0.27997511839363876
100760952,0.00271916647537759,-0.1366647640342214
103164435,0.001087149696026211,-0.14177795400406892
100753694,0.03324869722517223,-0.041014221472984384
100761529,0.01816694575186295,-0.08826610107173885
100753989,0.0006272246683680003,-0.14321892205541362
100761815,0.030710164733625853,-0.048967570383444556
100762986,0.0068019392531953535,-0.12387323328476352
100762484,0.005107395563795081,-0.12918232318245043
103164437,0.00011463577977353466,-0.14482488860978826
100753097,8.689785357951812e-06,-0.14515682269456318
100753392,0.01789218710234894,-0.08912693362480993
103164432,0.0030857100844430864,-0.1355163646249149
103164456,0.0018175841855152949,-0.13948946631660125
100763735,6.158841760087179e-05,-0.14499108864131977
100754288,0.0063055231087895194,-0.12542852982494682
100763275,0.050233400837843944,0.01219970209198165
100764319,2.449442728360118e-05,-0.1451073059631216
100754573,0.0048496229861507,-0.12998993752513924
100755151,0.00013139790075850444,-0.14477237204869767
100764811,0.00018691780013831198,-0.14459842543477336
100755436,0.039883675597378196,-0.020226503299889197
100765099,0.05465404222167593,0.02604979203596258
100765389,0.01822129957161126,-0.08809580784346062
100754863,0.07534581887347905,0.09087816033029733
100764022,0.38812890219209983,1.070843161056813
100755729,0.18497660492936133,0.43435688110069687
100766482,1.1023470804745219e-05,-0.14514951114166108
100756025,0.00627407394595,-0.12552706162071367
100766192,0.023870481318116733,-0.0703966396672868
100766770,0.001971378656686633,-0.13900762056761096
103163234,0.004596465809523501,-0.13078309158623877
100765681,0.04003941358621211,-0.01973856841312519
100756604,0.0002467097003313765,-0.14441109442922648
100756310,0.08266557335872313,0.11381131622013535
100767345,0.050988605246276734,0.01456579517094982
100689433,0.9739788315209421,2.906340210094917
100757186,0.01600599467304343,-0.09503646858348869
100756894,0.06976257401825571,0.07338557572324636
100768485,4.160014753994874e-05,-0.14505371288837604
100767919,0.014504891153676843,-0.09973950078024009
100767064,0.34081392399861216,0.9226029744463248
100769252,0.06557810095223694,0.060275412898347036
100757479,0.0019899760380294924,-0.13894935404428174
100769825,0.013926056173384741,-0.1015530196440613
100770118,0.0051933181638035815,-0.12891312339106023
103163233,0.0008865349536126385,-0.14240648999811692
100768779,0.06403089119888726,0.05542792757088484
100770405,0.0035192821822287355,-0.13415796161726665
100769540,0.010441775357864667,-0.11246944522464271
100771257,0.034091580229735345,-0.03837342697919249
100767634,0.07594537465224574,0.09275659848923119
100770971,0.01863154308728758,-0.08681049444712113
100770684,0.07918630338065638,0.10291058984322089
100772122,6.576326022588493e-06,-0.14516344426807393
100771842,0.0027580333338892474,-0.13654299222794114
100751416,0.0002488419250919791,-0.1444044140627025
100752279,1.74812764895189e-05,-0.1451292785143546
100772706,1.6866653516418157e-05,-0.14513120415878486
100751124,0.0705329385191673,0.07579916612809084
100772993,0.04617155907373117,-0.0005262507475618136
100773860,0.028674518211420513,-0.055345352469503825
100752578,0.05645171643257144,0.03168199500133753
100761904,9.385720307662728e-05,-0.14488998892695326
100773287,0.00992779690766849,-0.1140797653448227
100773571,0.04501351734361913,-0.004154453247677713
100752879,0.06685290680285594,0.06426944321185803
100689207,0.07098256067365842,0.07720785476392641
100757763,0.11749598093871627,0.22293672040532012
100758055,0.03746611816652859,-0.02780083131131042
100758524,1.5884910346433546e-05,-0.14513428000910286
100762485,0.13004232660660817,0.2622450471572063
100758813,0.0388428465531006,-0.023487472609065873
100762189,0.3964396476364522,1.0968811410492167
100762771,9.347786013812715e-05,-0.14489117742730007
100763066,0.18438831194471514,0.43251372983749714
100763358,0.007695417772467935,-0.12107392051983318
100763637,0.012194734152715613,-0.10697733788800724
100763924,0.0015117609714810217,-0.14044762569972233
100764219,0.03499044454106833,-0.035557240259109626
100759287,0.033408871321603945,-0.040512388039856594
100765101,6.330256532033514e-06,-0.14516421521606104
100764515,0.05646773030323767,0.031732167256859053
103159357,0.0004565019699051593,-0.14375380478483782
103159356,0.0008925672548284142,-0.14238759049753466
100764813,0.019088061823096008,-0.0853801984780375
100760157,0.0007232825267481407,-0.14291796799402856
100759866,0.009954333041529938,-0.1139966263138914
100759572,0.013148310162840272,-0.10398973668675338
100760449,0.031525710910794195,-0.04641242353336009
100760746,0.00042660553319929747,-0.14384747181218258
100765973,0.0002866726021208292,-0.14428588866468953
100765683,0.0024410091251193347,-0.13753624488624128
100766269,1.390735657311656e-05,-0.14514047578370914
100761038,0.14022356071245443,0.29414336142047803
100761331,0.0635640426317549,0.05396526772504208
100766850,0.01723971830982177,-0.09117115089499901
103159358,0.10590386731879982,0.1866180502539955
100774444,0.010132786838615529,-0.11343752166687797
100767145,0.040224312745054794,-0.01915927012625131
100767726,0.00119799169251705,-0.14143068050059424
100767432,0.019929763694104454,-0.08274310453458382
100768017,0.027276602854636123,-0.059725091006166776
100768308,0.005281621389364302,-0.1286364649810764
100769164,9.857165563471706e-06,-0.14515316523415384
100774735,0.0012078572543033188,-0.14139977120345298
100768592,0.02039933638873857,-0.08127190986140669
100768887,0.07857863892096947,0.10100674678252716
103160145,0.00025713892824649043,-0.14437841913798957
100750828,5.624725646342158e-05,-0.14500782276556462
100775020,0.08645565841051361,0.12568584172555713
100769449,0.06400379148294769,0.055343022809192996
100751125,0.003776423273674882,-0.13335232575233352
100770027,0.004390192468588151,-0.13142935625168956
100769734,0.293745437761052,0.7751350594280426
100770315,0.013456909394625698,-0.10302287990155842
103161354,0.00021772667799817587,-0.1445018996837833
100751417,0.0012003876241445462,-0.14142317392730336
100770597,0.02181126919082132,-0.07684825396947552
103160552,2.0361946212593508e-05,-0.14512025323243294
103160551,0.0005079848830830399,-0.14359250625003703
100751702,0.00017433938249187587,-0.1446378342446337
103160550,0.002919071427304348,-0.13603845184917082
100771063,0.026610406812919898,-0.06181231643273951
100771550,0.006562266109566814,-0.12462414119793482
100752280,5.811947701175686e-05,-0.1450019570052059
103160549,0.0003433513041107915,-0.14410831146439
100752880,5.796889398521228e-05,-0.1450024287893387
100771843,0.00796299362590439,-0.12023559202512958
100753476,2.0077545178026686e-05,-0.14512114427505932
100772707,0.007374155196436887,-0.12208045219415961
100772123,0.04499311514154381,-0.004218374364380813
100753777,1.659682864313456e-06,-0.14517884835631634
100773861,3.432692617778146e-05,-0.1450765002536704
100752579,0.02839302090743527,-0.05622729756313731
103164547,0.002881980604371442,-0.13615465924739947
100772994,0.025665173940937924,-0.06477377816606145
100751988,0.38110322563150056,1.0488313659726187
100762989,0.0037517786787521546,-0.13342953849742548
100754073,0.04109947077696425,-0.016417356362001048
100774156,0.0012862740381138081,-0.14115408750857897
100755437,0.0034933771806678247,-0.13423912327922136
103158658,0.0005268817061124721,-0.14353330156096852
100770498,0.00042315910492726007,-0.14385826964385642
100755730,0.014005390658153717,-0.10130446074631212
103158654,0.0005317770888667633,-0.1435179640826322
100756026,0.01719622782217154,-0.09130740876198326
103158655,0.0030116643352918766,-0.13574835365018723
100754648,0.0359711923737878,-0.03248450838241659
100770212,9.568508909131147e-07,-0.14518105036394416
103160777,0.0014273818077917032,-0.14071198982814254
100771064,0.017917024084905718,-0.08904911811966477
100755152,0.014755514865185103,-0.0989542841917199
103160778,0.0005333101117462935,-0.14351316104548803
100756605,0.018008373484869968,-0.08876291589334058
100757377,0.014296058336142026,-0.10039378441353608
100771349,0.00012265757880980927,-0.14479975591330418
100756895,0.03242404039423672,-0.043597912455733676
100757662,0.13276718844605426,0.2707821752081896
100758712,0.00016572883482767367,-0.14466481151993413
100757947,0.14258901732475196,0.30155445496874184
100758239,0.15821727221585036,0.3505185570333935
100759288,4.788756475608943e-05,-0.14503401409664024
100760075,0.0012441130556265687,-0.1412861799695758
100759573,0.0001951940162270055,-0.14457249563697447
100760371,0.009587324322419733,-0.11514648293616628
100759003,0.02803889848811808,-0.05733678076543038
100760954,0.000440456659852514,-0.14380407554152505
100760665,0.05633034058273591,0.031301718409936674
100761531,0.022327466137188525,-0.07523098319013971
100689459,0.05235318919109737,0.018841104731458676
100761817,0.023036210413943957,-0.07301045202100982
100762486,0.00666158041951298,-0.12431298451137127
100762772,0.3642202264653277,0.9959360875112487
100771935,0.0005082192341361929,-0.14359177201649878
100763359,0.0066236981486240245,-0.1244316715555213
100764438,1.6493114500104225e-05,-0.14513237447515398
100763847,0.007740675536728985,-0.12093212568708074
100764138,0.041301869292044914,-0.015783231719217784
100763067,0.03080064332407611,-0.048684096446761096
100772213,0.00015497397679660918,-0.14469850702656575
100765026,0.010346318975158282,-0.11276851483274207
100772507,0.19013962281495264,0.45053287365222017
100772798,3.91370947910108e-05,-0.14506142975548822
100766070,0.0015237693838061634,-0.1404100027449638
100773379,0.05050192027100777,0.013040986869034078
100766363,0.14334496491834273,0.30392287648387784
100689232,0.03346508885508477,-0.04033625570349791
100766948,0.025625389204518928,-0.0648984257296064
100767727,0.008742470107699473,-0.11779345332969858
100767433,0.08395010697221368,0.1178358240999148
103158623,0.01125963956493056,-0.10990703587127278
100766655,0.05434350805424703,0.0250768730008878
100768018,0.18563817243160846,0.43642960508225515
100773669,0.00045461591638069887,-0.14375971388460068
100769062,0.0017506064368770597,-0.1396993109437356
100768593,0.017610110733261422,-0.09001069295829087
100774830,2.5651363083418575e-05,-0.14510368122555628
100756324,0.011970357263703726,-0.10768032187253292
100768309,0.13210083890121307,0.26869446884867015
100751515,7.0855626860533994e-06,-0.14516184880420807
103158794,0.006583953845016609,-0.1245561924410509
100762872,0.03707630870372008,-0.029022123800825327
100752282,0.05140914762722876,0.015883375425874816
100753477,0.009633901328810635,-0.11500055485202113
100751805,0.027648417946806787,-0.0585601757773659
100753778,0.04267491271887521,-0.011481418179638837
100763162,0.2508466670556592,0.6407310711450415
100754074,0.0007002753279824296,-0.14299005069529216
100752581,0.023555632695422414,-0.07138307610590035
100763452,0.001094993404895281,-0.14175337927296128
100754366,0.05529726676405636,0.028065046609366248
100754649,0.038954618061885465,-0.02313728689721269
100754944,0.00566715824530976,-0.12742855878196838
100755818,0.02606352339748156,-0.06352572945022492
100763736,0.058272290036147555,0.03738594290613437
100756897,0.09918041275353508,0.16555313175511802
103158740,0.001404945047871962,-0.1407822853160499
100758421,0.00013423441289677518,-0.14476348511469167
100764618,0.0006781985262549843,-0.1430592184162294
100757663,0.04769122673902341,0.004234943844299006
103158741,0.0026939136187928165,-0.1367438824934388
100757948,0.0021162491108873394,-0.13855373420889305
100764320,0.07000614853006601,0.0741487068175197
100758713,0.017974678443025326,-0.08886848414004826
100759004,0.03563788710159248,-0.03352877042447951
103158756,0.00015429546201852715,-0.1447006328472078
100757188,0.11422393133181477,0.21268522578680177
100764023,0.0015906962154136335,-0.14020031764342641
100756112,6.306106553375756e-05,-0.14498647476189475
100759574,2.0801770267046333e-05,-0.14511887524173323
100764914,0.0016023683408785056,-0.1401637482921741
100759867,2.6367943982241767e-06,-0.14517578701714515
100760450,1.2800236297490455e-05,-0.14514394444675255
100761039,1.7837726670920221e-06,-0.14517845957677497
100765489,0.027604156404555137,-0.058698849396874316
100761533,0.03282711836634808,-0.042335049064779195
100762585,9.34984437127708e-05,-0.14489111293793405
100762289,0.00010241146331255407,-0.14486318800297304
100770973,0.020752642189126203,-0.08016498516695045
100761819,0.0186155230234117,-0.08686068610627735
103158817,0.0010280639102076613,-0.1419630727180616
100766560,0.08979095838282554,0.13613550289364634
100760158,0.04182573077772602,-0.014141947555927107
103158819,0.13596215913514126,0.28079217773272813
103158829,8.85961201399506e-05,-0.144906472162201
100766851,0.10219001625407871,0.1749823696323865
100767146,0.04888886077368317,0.007987191009309233
100771552,0.00019764383320217732,-0.1445648202382017
100771259,0.010213317586065597,-0.1131852148184829
100768486,7.5490585149046e-05,-0.1449475324569926
100768781,1.0906065244667391e-05,-0.14514987897913664
100771845,0.018025676870259733,-0.08870870352387308
103158872,0.0020878543505727367,-0.13864269640920485
100768210,0.06557357106175014,0.060261220525514435
100769064,0.024248272857599572,-0.0692129999309695
100769827,0.024795112920570357,-0.06749972273892721
100772125,0.02466599511630029,-0.06790425525971712
100769542,0.2359650920622826,0.5941063544421231
100772709,0.0011597545064779423,-0.14155047951161182
100770407,0.00011631871814008355,-0.1448196158799459
103158898,0.00027749693292351385,-0.14431463649393977
100770686,7.006024179263691e-06,-0.145162098002317
100774540,9.511889701767315e-06,-0.14515424700064988
100773290,0.036127261256965866,-0.03199553678716833
100750638,1.851511340010172e-05,-0.14512603945174898
100750931,3.237487073333751e-05,-0.14508261614074053
100750350,2.7139087058080758e-05,-0.1450990201121404
100751224,0.0004958194153848969,-0.14363062126711262
100774833,0.0576361545069557,0.03539289856462939
100770120,0.14122096385541102,0.2972682752148613
100759786,7.011376881889696e-06,-0.1451620812320327
100759290,0.09087729601635502,0.13953905288278215
100752685,1.721542854157477e-05,-0.14513011142923518
100760956,0.0118146882849202,-0.10816804054736705
100752986,0.004883989460395817,-0.12988226564723185
100759005,0.04608404902137777,-0.0008004241063259871
100760373,0.003095058778646857,-0.13548707469968943
100760667,0.06292216068875214,0.05195421958245355
100753283,0.026425863321259964,-0.06239050039659019
100761242,0.006162889907337639,-0.12587540675921513
100820693,0.04434432903370174,-0.006251053599770139
100753583,0.02375387423971163,-0.07076197545994402
100753886,0.003056531308024015,-0.13560778318678637
100754187,0.0022128357543548327,-0.13825112343745508
100754759,4.826934516495883e-06,-0.14516892519891694
100761707,9.61045242148525e-05,-0.14488294795773748
100755050,0.005007438265975617,-0.12949549438209132
100762000,0.07333872349013197,0.08458983038632685
100755337,0.0006996146894616298,-0.14299212050872848
103159087,0.0013541505099466708,-0.1409414271368502
100755925,0.006761618007871834,-0.1239995617574658
100756503,1.9474485812086603e-06,-0.1451779467719724
100755630,0.012998683987186599,-0.10445852295798465
100757087,0.004009556918759643,-0.13262190641427063
100756212,0.008944106415621078,-0.11716171671996128
100757379,8.721671540206559e-06,-0.14515672279356379
100762290,2.397393667345811e-05,-0.1451089366861637
100682525,0.031745441565452295,-0.04572399643280518
100758241,1.3572109287323918e-05,-0.14514152613017667
100689049,0.012912968638515314,-0.10472707342059827
100757950,0.030512581439047996,-0.049586608700223654
100762586,0.12687497895967612,0.25232158900149443
100763453,0.0018020574992624549,-0.1395381121990563
100758527,0.012516826618839755,-0.10596820612662672
100763163,0.028095477881991307,-0.057159514702413795
100759104,3.4666535252656186e-06,-0.14517318702710927
100758816,0.0011072582072524874,-0.14171495303544432
100764321,1.300242247395455e-05,-0.14514331098737723
100764619,0.00011559975285554517,-0.14482186843404224
100763737,0.0007838198681969969,-0.14272830148384688
100764024,0.00824612107114392,-0.11934853961763982
100689016,0.022427138768550153,-0.07491870386470953
100759673,0.015270808930059773,-0.09733984218513324
100764915,0.10278133064028984,0.17683498709738762
100760254,0.00012509367782560655,-0.1447921234935823
100762873,0.4550289149899251,1.280444237925927
100765490,0.0007713359722009821,-0.14276741415266198
100760837,0.001919855885780935,-0.13916904397866098
100765780,0.00038524467800905827,-0.14397705743444994
100759961,0.0356681024443581,-0.03343410424854345
100765201,0.00015247153081057653,-0.14470634731465457
